"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071384","cellular response to corticosteroid stimulus","16/3451","46/23210",0.000635189963730222,0.00473136070691691,0.00296322509903477,"Zfp36/Anxa1/Sgk1/Fbxo32/Zfp36l1/Smyd3/Gdnf/Rps6kb1/Klf9/Tfap4/Nr3c1/Eif4ebp1/Zfp36l2/Ddit4/Pck1/Tgfb1",16
"GO:0031570","DNA integrity checkpoint","30/3451","111/23210",0.000637934644371599,0.00474608003493328,0.00297244373293755,"Cdkn1a/Ppp1r10/Ccnd1/Dot1l/Mdm2/Clock/Ier3/Rnaseh2b/Fbxo4/Atm/Cry1/Dna2/Donson/Prkdc/Cradd/Abraxas1/Chek1/Mbd4/Ptpn11/Cdc5l/Thoc1/Casp2/Dgkz/Rhno1/Hinfp/Trp53/Nbn/Pml/Cdk5rap3/Rad17",30
"GO:0030282","bone mineralization","31/3451","116/23210",0.000644286778711881,0.00478757022689033,0.00299842881118177,"Ptgs2/Ccr1/Gja1/Lox/Aspn/Sbno2/Ccn1/Col1a2/P2rx7/Mgp/Bmp6/S1pr1/Fgf23/Mtss1/Ifitm5/Fgfr2/Bmp2/Hif1a/Mef2c/Phex/Smad3/Ddr2/Bmpr1b/Cd276/Wnt10b/Axin2/Ltbp3/Igf1/Gpc3/Lgr4/Osr1",31
"GO:0050670","regulation of lymphocyte proliferation","52/3451","225/23210",0.000652763756612762,0.00484473100611035,0.00303422829174505,"Cdkn1a/Cebpb/Ahr/Irs2/Myd88/Cd80/Anxa1/Il6/Sdc4/Cblb/Pawr/Ceacam1/Gpnmb/Tnfsf9/Cd46/Lgals3/Gnrh1/Arg2/Wnt3a/Atm/Tlr4/Card11/Ptpn22/Cd22/Irf1/Tarm1/Tnfsf13b/Cd44/Hes1/Pde5a/Mef2c/Sox11/Tnfrsf14/Cd320/H2-Ab1/Il1b/Slfn1/Vav3/Cd276/Ada/Havcr2/Ighm/Spn/Lrrc32/H2-Aa/Igf1/H2-M3/Ikzf3/March7/Siglecg/Vsir/Tgfb1",52
"GO:0045740","positive regulation of DNA replication","15/3451","42/23210",0.000677272425367152,0.00502059691073489,0.00314437213723247,"Jun/Cacybp/Il6/Egfr/Map2k4/Ino80/Gli2/Dna2/Tnfaip1/Cdk2/Ctc1/Gli1/Atf1/Dbf4/Mapk8",15
"GO:0014909","smooth muscle cell migration","26/3451","92/23210",0.000689597419777167,0.00509743523071303,0.00319249555297502,"Myc/Serpine1/F3/Trib1/Ptger4/Nr4a3/Nfe2l2/Egr1/Mdm2/Adamts1/P2ry2/Nox4/Hdac4/Crk/Slit2/Postn/Dock4/Camk2d/Mef2c/Igfbp5/Rps6kb1/Adipoq/Pdgfd/Igf1/Smo/Myo5a",26
"GO:0002548","monocyte chemotaxis","18/3451","55/23210",0.000690114308158072,0.00509743523071303,0.00319249555297502,"Serpine1/Ccr1/Ccl3/Anxa1/Ccl17/Ccl2/Cxcl12/Lgals3/Slit2/Dusp1/Pla2g7/Ccl9/Cxcl10/Cx3cl1/Ccl7/Ccl12/Ccl25/Ptpro",18
"GO:0010665","regulation of cardiac muscle cell apoptotic process","18/3451","55/23210",0.000690114308158072,0.00509743523071303,0.00319249555297502,"Ppp1r10/Nfe2l2/Hmgcr/Sirt5/Cxcr2/Nupr1/Fbxo32/Hspa8/Sirt1/Nol3/Camk2d/Hey2/Bnip3/Fndc1/Trp53/Mapk8/Sfrp2/Eif5a",18
"GO:0015849","organic acid transport","66/3451","302/23210",0.000696896635430054,0.00513525175907608,0.00321617983598475,"Myc/Thbs1/Slc7a5/Slc7a11/Slc38a2/Slc7a1/Slco1c1/Slc10a6/Irs2/Plin2/Anxa1/Slc7a10/Eprs/Slc7a6/P2rx7/Slc3a2/Pla2r1/P2ry2/Slc38a5/Slc16a12/Slc36a2/Map2k6/Tnf/Nfkbie/Slc16a9/Arg2/Slc7a7/Epm2a/Aqp9/Sfxn4/Il1a/Mfsd2a/Slc23a1/Lrp2/Edn1/Slc38a4/Slc6a14/Acsl1/Slc38a6/Rps6kb1/Slc27a1/Slc25a1/Kmo/Fxyd1/Il1b/Lrrc8a/Slc25a30/Nr3c1/Avpr1a/Slc3a1/Rgs4/Acsl4/Slc25a17/Rgs2/Myo6/Slc6a9/Slc16a13/Slco1b2/Slc23a2/Slc25a2/Dtnbp1/Slc46a1/Osr1/Mpc1/Lrrc8c/Slc5a8",66
"GO:0010038","response to metal ion","60/3451","269/23210",0.000697441589754269,0.00513525175907608,0.00321617983598475,"Thbs1/Mt2/Mt1/Hmox1/Jund/Fosb/Jun/Homer1/A3galt2/Nfe2l2/Junb/Mylk/Egfr/Cpne2/Syt10/P2rx7/Adcy8/Slc30a4/Fos/Bmp6/Mapk3/Hfe/P2rx4/Fibin/Nedd4l/Aqp9/Crip1/Il1a/Npc1/Aoc1/Atp13a2/Lrrk2/Slc40a1/Spag16/Cdk4/Mef2c/Alad/Cuta/Ppp2ca/Apobec1/Mmp9/Kcnmb2/Itpkb/Slc41a1/Lcat/Fas/Bnip3/Haao/Syt17/Park7/Adcy7/Cpne8/Trpv6/Slc30a5/Slc25a23/Lct/Sod3/Mapk8/Alox5ap/Mapt",60
"GO:1901264","carbohydrate derivative transport","20/3451","64/23210",0.000697728943459892,0.00513525175907608,0.00321617983598475,"Ptger4/Gja1/P2ry2/Slc35a1/Sytl2/Vldlr/Slc29a3/Mfsd2a/Rft1/Slc35d1/Slc28a3/Slc25a42/Abcb1a/Slc25a17/Slc10a7/Ada/Prkce/Vamp8/Agr2/Abcg1",20
"GO:0001562","response to protozoan","14/3451","38/23210",0.000709638849157761,0.0052166903494633,0.00326718437569626,"Bcl3/Il6/Ier3/Gbp3/Cd37/Batf/Gbp2/Gbp8/Il4ra/Tspan32/Gbp10/Gbp9/Gbp7/Spn",14
"GO:0048644","muscle organ morphogenesis","27/3451","97/23210",0.000711627521961958,0.00522508911785385,0.00327244447798765,"Lif/Mylk/Hey1/Wnt5a/Wnt2/Heg1/Tgfbr1/S1pr1/Angpt1/Arid5b/Col3a1/Fgfr2/Dll4/Bmp2/Lrp2/Serp1/Ptcd2/Hey2/Ccm2l/Mir143/Ankrd1/Myh7/Smad7/Dsp/Ly6e/Tgfb1/Fzd2",27
"GO:0042133","neurotransmitter metabolic process","37/3451","147/23210",0.000719716980886233,0.00526235849645119,0.00329578608411876,"Ptgs2/Chka/Gch1/Icam1/Hsp90aa1/Tlr2/Mmp8/Il6/Rock2/Zc3h12a/Dynll1/Klf2/Cd34/Tnf/Ptgis/P2rx4/Tlr4/Btbd9/Hdc/Tlr5/Tlr6/Clu/Daglb/Sod2/Smad3/Il1b/Aasdh/Atp2b4/Tspo/Cx3cr1/Igf1/Acp5/H2-M3/Rnf180/Maoa/Hnmt/Slc25a32",37
"GO:0032607","interferon-alpha production","12/3451","30/23210",0.000720112215303847,0.00526235849645119,0.00329578608411876,"Hspd1/Tlr4/Nmi/Azi2/Tbk1/Ptpn22/Gbp4/Ifih1/Havcr2/Ddx58/Ptprs/Stat1",12
"GO:0042026","protein refolding","12/3451","30/23210",0.000720112215303847,0.00526235849645119,0.00329578608411876,"Hspa1a/Hsp90aa1/Hspa5/Hspd1/Ppil6/Hspa9/Dnajb2/Hspa8/Dnaja4/Dnaja2/Ppic/St13",12
"GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","12/3451","30/23210",0.000720112215303847,0.00526235849645119,0.00329578608411876,"Nfkbiz/Anxa1/Il6/Myb/Shb/Nlrp3/Irf1/Il4ra/Hlx/Socs5/Socs1/Il2rg",12
"GO:0002931","response to ischemia","13/3451","34/23210",0.000726419711154502,0.00527102434357115,0.00330121345634441,"Rcan1/Cpeb4/Egr1/Rock2/P2rx4/Nol3/Faim2/Cx3cl1/Hk2/Bcl2l1/Cx3cr1/Trp53/Uchl1",13
"GO:0003203","endocardial cushion morphogenesis","13/3451","34/23210",0.000726419711154502,0.00527102434357115,0.00330121345634441,"Tmem100/Gata5/Hey1/Snai2/Mdm2/Tbx2/Tgfbr1/Bmp2/Robo1/Bmp5/Acvrl1/Snai1/Robo2",13
"GO:0006984","ER-nucleus signaling pathway","13/3451","34/23210",0.000726419711154502,0.00527102434357115,0.00330121345634441,"Atf4/Ddit3/Ptpn2/Nfe2l2/Hspa5/Ptpn1/Ppp1r15b/Tmco1/Erlin1/Atg10/Trp53/Atp2a2/Agr2",13
"GO:0071634","regulation of transforming growth factor beta production","13/3451","34/23210",0.000726419711154502,0.00527102434357115,0.00330121345634441,"Ptgs2/Thbs1/Hsp90ab1/Itgb6/Itgav/Cd34/Cd46/Atp6ap2/Hif1a/Cx3cl1/Smad3/Lrrc32/Lum",13
"GO:0090322","regulation of superoxide metabolic process","13/3451","34/23210",0.000726419711154502,0.00527102434357115,0.00330121345634441,"Gch1/Nfe2l2/Egfr/F2rl1/Tnf/Itgam/Szt2/Cxcl1/Park7/Acp5/Pon3/Mapt/Tgfb1",13
"GO:1902624","positive regulation of neutrophil migration","13/3451","34/23210",0.000726419711154502,0.00527102434357115,0.00330121345634441,"Ptger4/Pawr/Cxcr2/Rtn4/Il1a/Edn1/Il1r1/Il1b/Cd99/C5ar1/Cd99l2/Ednra/Dapk2",13
"GO:0010948","negative regulation of cell cycle process","52/3451","226/23210",0.000727418274083807,0.0052720749324736,0.00330187143437596,"Plk3/Cdkn1a/Ppp1r10/Lif/Ccnd1/Ovol1/Hsp90ab1/Susd2/Mdm2/Ripk1/Ier3/Zfp655/Nek2/Gpnmb/Zfp36l1/Tom1l1/Atm/Atf5/Donson/Prkdc/Fgfr2/Cradd/Abraxas1/Ctdspl/Rassf1/Tpra1/Nupr1l/Rps6ka2/Chek1/Cdkn2b/Cdk4/Mbd4/Usp47/Pinx1/Tfap4/Slfn1/Gas1/Dcun1d3/Casp2/Dgkz/Ccl12/Rgcc/H2-M3/Trp53/Zfp36l2/Osm/Mir26a-1/Mtbp/Nbn/Pml/Cdk5rap3/Rad17",52
"GO:0010811","positive regulation of cell-substrate adhesion","33/3451","127/23210",0.000752363721116404,0.00544010067669062,0.00340710503066889,"Thbs1/Mmrn2/Ccn1/Sdc4/Foxf1/Ecm2/Lims2/Crk/Tek/Egflam/Epha1/Nrp1/Hacd1/Rreb1/Itga5/Kdr/Spp1/Dock1/Abi3bp/Smad3/Ppm1f/Cass4/Col8a1/Ccl25/Fbln1/Emid1/Prkce/Ccdc80/Thy1/Cdh13/Rac3/Map4k4/Agr2",33
"GO:0048640","negative regulation of developmental growth","33/3451","127/23210",0.000752363721116404,0.00544010067669062,0.00340710503066889,"Cdkn1a/Gja1/Ptch1/Wnt5a/Ripk1/Adrb1/Rtn4/Cdk5r1/Gdf15/Wnt3a/Slit2/Ctdp1/Nrp1/Sema3g/Epha7/Sema4c/Sema4f/Meis1/Rgs4/Stc2/Tbx5/Plac8/Rgs2/Arhgap4/Stk4/Rgma/Kcnk2/Adrb3/Ptprs/Sema3c/Bcl11a/Sfrp2/Sema7a",33
"GO:0060996","dendritic spine development","32/3451","122/23210",0.000754531209235893,0.00544939206670368,0.0034129241769562,"Nrg1/Arc/Uba6/D16Ertd472e/Zmynd8/Arf4/Mapk6/Cdk5r1/Arf6/Shank2/Palm/Eif4g2/Lrrk2/Git1/Tiam1/Pdlim5/Mef2c/Baiap2/Eef2k/Ngef/Nr3c1/Dvl1/Acsl4/Plk2/Slc12a5/Dock10/Dnm3/Ptprs/Lrp8/Dtnbp1/Ctnnd2/Lzts3",32
"GO:0032206","positive regulation of telomere maintenance","17/3451","51/23210",0.00076089165437212,0.00548250404404649,0.00343366202562571,"Gnl3/Ppp1r10/Nek2/Hnrnpa2b1/Cct3/Fbxo4/Slx1b/Mapk3/Parn/Atm/Cct6a/Terf2/Pot1a/Tcp1/Cct7/Nbn/Pml",17
"GO:0060412","ventricular septum morphogenesis","17/3451","51/23210",0.00076089165437212,0.00548250404404649,0.00343366202562571,"Mir19a/Hey1/Wnt5a/Mir18/Tbx3/Tgfbr1/Mir20a/Slit2/Fgfr2/Robo1/Hes1/Sox11/Hey2/Slit3/Robo2/Smad7/Fzd2",17
"GO:0051056","regulation of small GTPase mediated signal transduction","58/3451","259/23210",0.000764506781400026,0.00550213213886382,0.00344595499308514,"Spry4/Spry2/Nrg1/Gpr65/Abl2/F2rl1/Plekhg2/Adra1a/Heg1/Rtn4/Crk/P2ry10/Arhgap18/Tnk1/Arf6/Slit2/Prex2/Col3a1/Nrp1/Iqsec1/Robo1/Rasa2/Arhgef10/Fgd2/Arhgef17/Tnfaip1/Git1/Tiam1/Camk2d/Psd3/Rasgrf2/Arhgef38/Sipa1/Arhgap40/Plce1/Ngef/Vav3/Arhgef40/Itpkb/Eps8l1/Cdon/Arhgef15/Cyth2/Arhgef25/Dgkz/Cdh2/Plekhg6/Ralgps2/Igf1/Arhgef18/Rasgrp1/Dennd4b/Bnip2/Map4k4/Garnl3/Arap3/Arhgdib/Arrb1",58
"GO:0071214","cellular response to abiotic stimulus","64/3451","292/23210",0.000768368667441598,0.00551706572261845,0.00345530781417434,"Ptgs2/Gadd45a/Cdkn1a/Ptger4/Atp1a2/Gja1/Bag3/Ddx3x/Egr1/Mylk/Snai2/Sde2/Mdm2/Clock/Relb/Ino80/Eif2s1/Rp1/Fbxo4/Prkg2/Gnat1/Rnf4/Piezo2/Poli/Zfp36l1/Mir20a/Atm/Tank/Mir99a/Col1a1/Palm/Crip1/Sirt1/Cradd/Ddb2/Ddias/Chek1/Usp47/Ptpn11/Sipa1/N4bp1/Mir143/Mir691/Rhob/Xpa/H2afx/Rhno1/Slc12a6/Hyal2/Myo6/Ednra/Bcl2l1/Mfap4/Trp53/Got1/Slc25a23/Mir26a-1/Hyal1/Ankrd1/Gpr52/Sfrp2/Lrrc8c/Pck1/Mir511",64
"GO:0104004","cellular response to environmental stimulus","64/3451","292/23210",0.000768368667441598,0.00551706572261845,0.00345530781417434,"Ptgs2/Gadd45a/Cdkn1a/Ptger4/Atp1a2/Gja1/Bag3/Ddx3x/Egr1/Mylk/Snai2/Sde2/Mdm2/Clock/Relb/Ino80/Eif2s1/Rp1/Fbxo4/Prkg2/Gnat1/Rnf4/Piezo2/Poli/Zfp36l1/Mir20a/Atm/Tank/Mir99a/Col1a1/Palm/Crip1/Sirt1/Cradd/Ddb2/Ddias/Chek1/Usp47/Ptpn11/Sipa1/N4bp1/Mir143/Mir691/Rhob/Xpa/H2afx/Rhno1/Slc12a6/Hyal2/Myo6/Ednra/Bcl2l1/Mfap4/Trp53/Got1/Slc25a23/Mir26a-1/Hyal1/Ankrd1/Gpr52/Sfrp2/Lrrc8c/Pck1/Mir511",64
"GO:0019693","ribose phosphate metabolic process","92/3451","450/23210",0.000778622865169483,0.00558419999119809,0.00349735363608128,"Epha2/Myc/Slc25a25/Atp1a2/Stat3/Pmvk/Pdk4/Nt5c2/Ctps/Hmgcs1/Nudt7/Hmgcr/Hddc3/Ier3/Rnaseh2b/P2rx7/Pank1/Mccc2/Adcy8/Ak9/Pdk2/Pgd/Gucy1b1/Pdk1/Slc27a3/Nupr1/Hdac4/Eif6/Pid1/Acat1/Ampd3/Slc25a33/Hspa8/Mcee/Ppcdc/Foxk2/Ak3/Acot2/Ak1/Nt5e/Uck2/Hif1a/Ldha/Lrrk2/Jmjd8/Pde5a/Nme3/Acsl1/Gucy1a1/Nipsnap2/Acacb/Vcp/Mocs1/Gapdh/Cycs/Atp1b1/Hk2/Zbtb20/Uqcrb/Galt/Ran/Uqcc3/Pipox/Acsl4/Clpx/Acot9/Ces1d/Scp2/Pfkfb2/Park7/Adcy7/Atp6v1b1/Tspo/Ampd1/Nudt14/Bcl2l1/Igf1/Dgat2/Cox4i2/Prpsap2/Trp53/Dmac2l/Slc25a23/Mvd/Prps2/Myh7/Mpc1/Ddit4/Pgk1/Entpd5/Tgfb1/Pde9a",92
"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle","19/3451","60/23210",0.000784292836815875,0.00559374903064615,0.0035033341467878,"Plk3/Cdkn1a/Ccnd1/Mdm2/Ripk1/Zfp655/Gpnmb/Prkdc/Cradd/Ctdspl/Cdkn2b/Slfn1/Dcun1d3/Casp2/Dgkz/Ccl12/Trp53/Mir26a-1/Pml",19
"GO:0010623","programmed cell death involved in cell development","9/3451","19/23210",0.000784483669723006,0.00559374903064615,0.0035033341467878,"Casp4/Kit/Prkdc/Il1a/Fasl/Il1b/Slc4a7/Casp2/Fgf2",9
"GO:0031571","mitotic G1 DNA damage checkpoint","9/3451","19/23210",0.000784483669723006,0.00559374903064615,0.0035033341467878,"Cdkn1a/Ccnd1/Mdm2/Prkdc/Cradd/Casp2/Dgkz/Trp53/Pml",9
"GO:0050860","negative regulation of T cell receptor signaling pathway","9/3451","19/23210",0.000784483669723006,0.00559374903064615,0.0035033341467878,"Ptpn2/Elf1/Cblb/Pawr/Dusp22/Lgals3/Ezr/Ptpn22/Thy1",9
"GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","9/3451","19/23210",0.000784483669723006,0.00559374903064615,0.0035033341467878,"Nr4a3/Tlr2/Ddx21/Wnt5a/Rtn4/Tlr4/Ddx58/H2-M3/Sema7a",9
"GO:0009259","ribonucleotide metabolic process","89/3451","433/23210",0.000788849498185149,0.00561839175466355,0.00351876774884021,"Epha2/Myc/Slc25a25/Atp1a2/Stat3/Pmvk/Pdk4/Nt5c2/Ctps/Hmgcs1/Nudt7/Hmgcr/Hddc3/Ier3/Rnaseh2b/P2rx7/Pank1/Mccc2/Adcy8/Ak9/Pdk2/Gucy1b1/Pdk1/Slc27a3/Nupr1/Hdac4/Eif6/Pid1/Acat1/Ampd3/Slc25a33/Hspa8/Mcee/Ppcdc/Foxk2/Ak3/Acot2/Ak1/Nt5e/Uck2/Hif1a/Ldha/Lrrk2/Jmjd8/Pde5a/Nme3/Acsl1/Gucy1a1/Nipsnap2/Acacb/Vcp/Mocs1/Gapdh/Cycs/Atp1b1/Hk2/Zbtb20/Uqcrb/Galt/Ran/Uqcc3/Pipox/Acsl4/Clpx/Acot9/Ces1d/Scp2/Pfkfb2/Park7/Adcy7/Atp6v1b1/Tspo/Ampd1/Bcl2l1/Igf1/Dgat2/Cox4i2/Trp53/Dmac2l/Slc25a23/Mvd/Prps2/Myh7/Mpc1/Ddit4/Pgk1/Entpd5/Tgfb1/Pde9a",89
"GO:0032642","regulation of chemokine production","25/3451","88/23210",0.000796265406681917,0.005658157521589,0.003543672829204,"Epha2/Tlr2/Myd88/Egr1/Snai2/Il6/Wnt5a/Adam17/P2ry2/F2rl1/Tnf/Adora2b/Arg2/Tlr4/Postn/Il1a/Il33/Il4ra/Socs5/Il1b/Adipoq/Havcr2/Cd84/Hc/Eif2ak2",25
"GO:0035914","skeletal muscle cell differentiation","25/3451","88/23210",0.000796265406681917,0.005658157521589,0.003543672829204,"Atf3/Myc/Arntl/Maff/Egr1/Egr2/Nr4a1/Akirin1/Klf5/Btg2/Hlf/Foxn2/Bcl9/Pax5/Nupr1/Fos/Nr1d2/Wnt3a/Mef2c/Sox11/Cdon/Hivep3/Ankrd1/Mir669a-3/Cyp26b1",25
"GO:0050768","negative regulation of neurogenesis","72/3451","337/23210",0.000803876673394069,0.00570567638874526,0.0035734336334541,"Stat3/Hey1/Lrp4/Wnt5a/Mdm2/Mbd1/Nrg1/Adam17/Rnf10/Id1/Dguok/Appl2/Kctd11/Gnrh1/Rtn4/Ywhah/Snapin/Cdk5r1/Arf6/Wnt3a/Slit2/Lgals1/Atf5/Col3a1/Trpc6/Tmem98/Nrp1/Dixdc1/Sema3g/Epha7/Idh2/Hes1/Nr1d1/Lrrk2/Sema4c/Ldlr/Cdkn2b/Nepro/Ascl1/Sema4f/Sox11/Kdm4a/Foxa2/Il1b/Meis1/Ngef/Katna1/Fas/Dpysl3/Efemp1/Cyth2/Il15ra/Arhgap4/Plk2/Tbx6/Rgma/Tspo/Hoxa2/Dnm3/Ptprs/Trp53/Daam2/Thy1/Dtnbp1/Ednrb/Sema3c/Jag1/Nbn/Bcl11a/Map4k4/Sema7a/Tgfb1",72
"GO:0030307","positive regulation of cell growth","46/3451","195/23210",0.000818936155260955,0.00580589065296946,0.00363619727406943,"Hbegf/Tnfrsf12a/Srf/Ddx3x/Cxcl16/Egfr/Ndel1/Adrb1/Sphk1/Sgk1/Mmp14/Nrg1/Adam17/Ino80/Cxcl12/Tgfbr1/Rtn4/Picalm/Crk/Slc25a33/Wnt3a/Lpar3/Cdkn2aip/Nedd4l/Nrp1/Smurf1/Sirt1/Plaa/Eif4g2/Edn1/Adnp2/Twf2/Usp47/Fam122a/Nr3c1/Avpr1a/Acsl4/Sfn/Syt17/Igf1/Hyal1/Efna5/Bcl11a/Sfrp2/Sema7a/Mapt",46
"GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","26/3451","93/23210",0.000823782910869176,0.0058335544433683,0.0036535229533237,"Plk3/Trib1/Hspa1a/Gclc/Zfand2a/Mdm2/Arih2/Dnajb2/Rnf19a/Arih1/Rnf19b/Trib2/Trib3/Smurf1/Lrrk2/Il33/Clu/Vcp/Fam122a/Axin1/Socs5/Dvl1/Plk2/Rnf180/Mapk8/Smad7",26
"GO:0010507","negative regulation of autophagy","22/3451","74/23210",0.000825427398231307,0.00583850422002099,0.00365662297112416,"Tnfaip3/Hmox1/Mcl1/Stat3/Usp36/Lepr/Adra1a/Nupr1/Phf23/Ptpn22/Smcr8/Foxk2/Npc1/Lzts1/Eif4g2/Lrrk2/Kdm4a/Dapl1/Htra2/Tspo/Trp53/Nampt",22
"GO:0045429","positive regulation of nitric oxide biosynthetic process","16/3451","47/23210",0.0008315443436753,0.00587504155857549,0.00367950610461647,"Ptgs2/Icam1/Hsp90aa1/Tlr2/Mmp8/Il6/Klf2/Tnf/Tlr4/Tlr5/Tlr6/Clu/Sod2/Smad3/Il1b/H2-M3",16
"GO:0070482","response to oxygen levels","62/3451","282/23210",0.000846595943249895,0.00597454851379211,0.00374182676150389,"Plk3/Myc/Hmox1/Cpeb4/Nfe2l2/Egr1/Fosl2/Rock2/Adam17/Bach1/Cpeb2/Pdk1/Cd34/Rtn4/Birc2/Ptgis/Mmp2/Tek/Zfp36l1/Atm/Npepps/Sirt1/Vldlr/Nol3/Bmp2/Vegfd/Acot2/Hif1a/Nr4a2/Edn1/Kdr/Camk2d/Dpp4/Sod2/Smad3/Atp1b1/Mir15a/Mir92b/Mir365-2/Fas/Bnip3/Ada/Fndc1/Ednra/Kcnk2/Prkce/Higd1a/Rgcc/Trp53/Eif4ebp1/Mir874/Prkcb/Itpr2/Lct/Atp6v0a2/Sod3/Mir16-1/Pml/Kcnk3/Ddit4/Pgk1/Mir150",62
"GO:0035967","cellular response to topologically incorrect protein","28/3451","103/23210",0.000860883602930488,0.00606844320558877,0.00380063248878468,"Atf3/Atf4/Hspa1a/Ddit3/Ppp1r15a/Ptpn2/Hspb8/Bag3/Ern1/Nfe2l2/Hspa5/Ccnd1/Parp16/Ptpn1/Hspa9/Optn/Xbp1/Hspa8/Ero1l/Serp1/Vcp/Tm7sf3/Stc2/Ankzf1/Casp12/Cdk5rap3/Eif2ak2/Agr2",28
"GO:1901655","cellular response to ketone","34/3451","133/23210",0.000863048156872,0.00607676438846591,0.00380584399969721,"Ptger4/Ahr/Fdx1/Rock2/Ptgfr/Cftr/Mir18/Adcy8/Rnf4/Fbxo32/Mir20a/Smyd3/Sirt1/Gdnf/Spp1/Cdk4/Ar/Rps6kb1/Klf9/Map4k1/Tfap4/Cdc5l/Mir92b/Nr3c1/Mir181b-1/Larp1/Park7/Prkce/Gnai1/Eif4ebp1/Efna5/Ddit4/Pck1/Tgfb1",34
"GO:0007015","actin filament organization","83/3451","400/23210",0.000865644862315668,0.00608810595079641,0.00381294715759233,"Casp4/Ptger4/Sh3pxd2b/Icam1/Tlr2/Rhou/Srf/Pstpip2/Plek/Tacstd2/Rnd3/Rock2/Sdc4/Itgb5/Gpr65/Id1/Nox4/Abl2/Pawr/Specc1l/F2rl1/Plekhg2/Wdr1/Cfl2/Tgfbr1/Mical3/S1pr1/Ezr/Gdpd2/Arhgap18/Arf6/Actn4/Rhov/Slit2/Mtss1/Epha1/Abitram/Fhod1/Nrp1/Myh10/Vasp/Bcar1/Arhgef10/Pof1b/Tnfaip1/Tesk1/Coro7/Rhoj/Arhgap17/Twf2/Baiap2/Cx3cl1/Rnd1/Smad3/Capza1/Arhgap40/Ppm1f/Rhog/Cass4/Tmod1/Spire2/Tpm4/Rgs4/Pik3r2/Dpysl3/Rhob/Fam171a1/Arhgef15/Cdc42ep3/Add2/Kank4/Tmod2/Prkce/Hax1/Rgcc/Gas7/Rhoh/Vill/Synpo2/Cdc42ep1/Tpm3/Rac3/Arrb1",83
"GO:0001959","regulation of cytokine-mediated signaling pathway","29/3451","108/23210",0.000871416198518387,0.00612172357889766,0.00383400169254123,"Casp4/Ptpn2/Il1r2/Il6/Wnt5a/Ripk1/Sphk1/Adam17/F2rl1/Traf2/Irak2/Rffl/Slit2/Angpt1/Tbk1/Nol3/Robo1/Spata2/Ythdf2/Cnot7/Il1r1/Nlrc5/Slit3/Adipoq/Socs1/H2bc21/Cd300lf/Gas6/Parp9",29
"GO:0035456","response to interferon-beta","18/3451","56/23210",0.000877377277697198,0.0061496080474236,0.00385146558128861,"Tmem173/Xaf1/Ifitm1/Ifi205/Irf1/Gbp3/Gbp2/Ube2g2/Ifi207/Htra2/Ifi213/Gm4951/Ifitm2/Mndal/Stat1/Gm5431/Ifi208/Ifitm6",18
"GO:0051196","regulation of coenzyme metabolic process","18/3451","56/23210",0.000877377277697198,0.0061496080474236,0.00385146558128861,"Myc/Stat3/Pdk4/Ier3/P2rx7/Pdk2/Pdk1/Nupr1/Hdac4/Eif6/Hif1a/Jmjd8/Zbtb20/Me1/Igf1/Trp53/Ddit4/Entpd5",18
"GO:0007548","sex differentiation","63/3451","288/23210",0.000885339972165398,0.0061983835919743,0.00388201343565542,"Serpine1/Ptger4/Icam1/Gja1/Cebpb/Ahr/Ccnd1/Wdr19/Tiparp/Fgf7/Wnt5a/Dach1/Nup210l/Cftr/Eif2s2/Adamts1/Rec8/Tbx3/Itgav/Patz1/Kit/Gnrh1/Nupr1/Tgfbr1/Bmp6/Mmp2/Adrm1/Atm/Jmjd1c/Sf1/Angpt1/Arid5b/Lfng/Lrrc6/Sirt1/Il1a/Foxf2/Lrp2/Kdr/Pcyt1b/Ar/Bmp5/Ptpn11/Fzd4/Smad9/Ermp1/Abcb1a/Bmpr1b/Dnajc19/Safb2/Ago4/Fst/Sgpl1/Esr2/Bcl2l1/Ubb/Lgr4/Cbx2/Osr1/Rdh10/Sfrp2/Wt1/Arrb1",63
"GO:0006040","amino sugar metabolic process","15/3451","43/23210",0.000898609223375707,0.00626995701055931,0.00392683947271168,"Gfpt2/St6gal1/Nanp/Ovgp1/B3galnt2/Extl2/Chst3/Hexb/Chst1/Uap1/Oga/Chst2/Gnpnat1/Gne/Mgat3",15
"GO:0045823","positive regulation of heart contraction","15/3451","43/23210",0.000898609223375707,0.00626995701055931,0.00392683947271168,"Adm/Gch1/Adrb1/Apln/Scn3b/Adra1a/Sirt1/Glp1r/Edn1/Hey2/Avpr1a/Rgs4/Rgs2/Ada/Kcnq1",15
"GO:1901031","regulation of response to reactive oxygen species","15/3451","43/23210",0.000898609223375707,0.00626995701055931,0.00392683947271168,"Gch1/Sesn2/Nr4a3/Nfe2l2/Hsph1/Ripk1/Glrx/Pawr/Tnf/Nol3/Lrrk2/Szt2/Park7/Pde8a/Trp53",15
